AccusedID,CaseID,AccusedName,Gender,Age,Address,Occupation,ArrestStatus,CriminalHistory,Mobile,Email,Nationality,IDProof,ArrestDate,BailStatus,CustodyStatus,FingerprintID,Photograph,Remarks
ACC03913,KSP/DIS007/2026/03913,Deepak Mehta,Male,49,Resident of Shivamogga Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413913,accused.3913@email.com,Indian,Aadhaar-8913-5913,2026-02-22,Under Judicial Review,Not in Custody,FP-2026-3913,accused_3913.jpg,Accused in Vehicle Theft at Shivamogga Town PS
ACC03914,KSP/DIS008/2026/03914,Sanjay Kulkarni,Male,50,Resident of Chitradurga Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876413914,accused.3914@email.com,Indian,Aadhaar-8914-5914,2026-03-23,Bail Rejected,Judicial Custody,FP-2026-3914,accused_3914.jpg,Accused in Burglary at Chitradurga Central PS
ACC03915,KSP/DIS009/2026/03915,Mahesh Hegde,Male,51,Resident of Davanagere Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413915,accused.3915@email.com,Indian,Aadhaar-8915-5915,2026-04-24,Under Judicial Review,Not in Custody,FP-2026-3915,accused_3915.jpg,Accused in Robbery at Davanagere Cyber Crime PS
ACC03916,KSP/DIS010/2026/03916,Santosh Shetty,Male,52,Resident of Mysuru Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876413916,accused.3916@email.com,Indian,Aadhaar-8916-5916,2026-05-25,Bail Rejected,Judicial Custody,FP-2026-3916,accused_3916.jpg,Accused in Chain Snatching at Mysuru Traffic PS
ACC03917,KSP/DIS011/2026/03917,Ramesh Bhat,Male,53,Resident of Mandya Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413917,accused.3917@email.com,Indian,Aadhaar-8917-5917,2026-06-26,Under Judicial Review,Not in Custody,FP-2026-3917,accused_3917.jpg,Accused in Cyber Crime at Mandya Town PS
ACC03918,KSP/DIS012/2026/03918,Suresh Deshmukh,Male,54,Resident of Hassan Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876413918,accused.3918@email.com,Indian,Aadhaar-8918-5918,2026-07-27,Bail Rejected,Judicial Custody,FP-2026-3918,accused_3918.jpg,Accused in UPI Fraud at Hassan Central PS
ACC03919,KSP/DIS013/2026/03919,Vijay Joshi,Male,55,Resident of Chamarajanagara Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413919,accused.3919@email.com,Indian,Aadhaar-8919-5919,2026-08-28,Under Judicial Review,Not in Custody,FP-2026-3919,accused_3919.jpg,Accused in Online Banking Fraud at Chamarajanagara Cyber Crime PS
ACC03920,KSP/DIS014/2026/03920,Manjunath Naik,Male,21,Resident of Kodagu Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876413920,accused.3920@email.com,Indian,Aadhaar-8920-5920,2026-09-01,Bail Rejected,Judicial Custody,FP-2026-3920,accused_3920.jpg,Accused in Identity Theft at Kodagu Traffic PS
ACC03921,KSP/DIS015/2026/03921,Karthik Iyengar,Male,22,Resident of Dakshina Kannada (Mangaluru) Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413921,accused.3921@email.com,Indian,Aadhaar-8921-5921,2026-10-02,Under Judicial Review,Not in Custody,FP-2026-3921,accused_3921.jpg,Accused in ATM Fraud at Dakshina Kannada (Mangaluru) Town PS
ACC03922,KSP/DIS016/2026/03922,Anil Gowda,Male,23,Resident of Udupi Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876413922,accused.3922@email.com,Indian,Aadhaar-8922-5922,2026-11-03,Bail Rejected,Judicial Custody,FP-2026-3922,accused_3922.jpg,Accused in Rape at Udupi Central PS
ACC03923,KSP/DIS017/2026/03923,Sunil Patil,Male,24,Resident of Uttara Kannada (Karwar) Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413923,accused.3923@email.com,Indian,Aadhaar-8923-5923,2026-12-04,Under Judicial Review,Not in Custody,FP-2026-3923,accused_3923.jpg,Accused in Sexual Assault at Uttara Kannada (Karwar) Cyber Crime PS
ACC03924,KSP/DIS018/2026/03924,Praveen Kumar,Male,25,Resident of Belagavi Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876413924,accused.3924@email.com,Indian,Aadhaar-8924-5924,2026-01-05,Bail Rejected,Judicial Custody,FP-2026-3924,accused_3924.jpg,Accused in POCSO at Belagavi Traffic PS
ACC03925,KSP/DIS019/2026/03925,Ganesh Rao,Male,26,Resident of Dharwad Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413925,accused.3925@email.com,Indian,Aadhaar-8925-5925,2026-02-06,Under Judicial Review,Not in Custody,FP-2026-3925,accused_3925.jpg,Accused in Domestic Violence at Dharwad Town PS
ACC03926,KSP/DIS020/2026/03926,Nitin Sharma,Male,27,Resident of Hubballi City Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876413926,accused.3926@email.com,Indian,Aadhaar-8926-5926,2026-03-07,Bail Rejected,Judicial Custody,FP-2026-3926,accused_3926.jpg,Accused in Illegal Weapons at Hubballi City Central PS
ACC03927,KSP/DIS021/2026/03927,Niranjan Nair,Male,28,Resident of Gadag Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413927,accused.3927@email.com,Indian,Aadhaar-8927-5927,2026-04-08,Under Judicial Review,Not in Custody,FP-2026-3927,accused_3927.jpg,Accused in Drug Trafficking at Gadag Cyber Crime PS
ACC03928,KSP/DIS022/2026/03928,Vikas Verma,Male,29,Resident of Haveri Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876413928,accused.3928@email.com,Indian,Aadhaar-8928-5928,2026-05-09,Bail Rejected,Judicial Custody,FP-2026-3928,accused_3928.jpg,Accused in Human Trafficking at Haveri Traffic PS
ACC03929,KSP/DIS023/2026/03929,Rahul Reddy,Male,30,Resident of Vijayapura Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413929,accused.3929@email.com,Indian,Aadhaar-8929-5929,2026-06-10,Under Judicial Review,Not in Custody,FP-2026-3929,accused_3929.jpg,Accused in Gambling at Vijayapura Town PS
ACC03930,KSP/DIS024/2026/03930,Imran Khan,Male,31,Resident of Bagalkote Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876413930,accused.3930@email.com,Indian,Aadhaar-8930-5930,2026-07-11,Bail Rejected,Judicial Custody,FP-2026-3930,accused_3930.jpg,Accused in Wildlife Crime at Bagalkote Central PS
ACC03931,KSP/DIS025/2026/03931,Ajay Mehta,Male,32,Resident of Kalaburagi Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413931,accused.3931@email.com,Indian,Aadhaar-8931-5931,2026-08-12,Under Judicial Review,Not in Custody,FP-2026-3931,accused_3931.jpg,Accused in Forest Crime at Kalaburagi Cyber Crime PS
ACC03932,KSP/DIS026/2026/03932,Rohan Kulkarni,Male,33,Resident of Bidar Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876413932,accused.3932@email.com,Indian,Aadhaar-8932-5932,2026-09-13,Bail Rejected,Judicial Custody,FP-2026-3932,accused_3932.jpg,Accused in Terror Related Activity at Bidar Traffic PS
ACC03933,KSP/DIS027/2026/03933,Deepak Hegde,Male,34,Resident of Raichur Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413933,accused.3933@email.com,Indian,Aadhaar-8933-5933,2026-10-14,Under Judicial Review,Not in Custody,FP-2026-3933,accused_3933.jpg,Accused in Corruption at Raichur Town PS
ACC03934,KSP/DIS028/2026/03934,Sanjay Shetty,Male,35,Resident of Koppal Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876413934,accused.3934@email.com,Indian,Aadhaar-8934-5934,2026-11-15,Bail Rejected,Judicial Custody,FP-2026-3934,accused_3934.jpg,Accused in Economic Offence at Koppal Central PS
ACC03935,KSP/DIS029/2026/03935,Mahesh Bhat,Male,36,Resident of Yadgir Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413935,accused.3935@email.com,Indian,Aadhaar-8935-5935,2026-12-16,Under Judicial Review,Not in Custody,FP-2026-3935,accused_3935.jpg,Accused in White Collar Crime at Yadgir Cyber Crime PS
ACC03936,KSP/DIS030/2026/03936,Santosh Deshmukh,Male,37,Resident of Ballari Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876413936,accused.3936@email.com,Indian,Aadhaar-8936-5936,2026-01-17,Bail Rejected,Judicial Custody,FP-2026-3936,accused_3936.jpg,Accused in Smuggling at Ballari Traffic PS
ACC03937,KSP/DIS031/2026/03937,Ramesh Joshi,Male,38,Resident of Vijayanagara (Hospete) Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413937,accused.3937@email.com,Indian,Aadhaar-8937-5937,2026-02-18,Under Judicial Review,Not in Custody,FP-2026-3937,accused_3937.jpg,Accused in Extortion at Vijayanagara (Hospete) Town PS
ACC03938,KSP/DIS001/2026/03938,Suresh Naik,Male,39,Resident of Bengaluru Urban Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876413938,accused.3938@email.com,Indian,Aadhaar-8938-5938,2026-03-19,Bail Rejected,Judicial Custody,FP-2026-3938,accused_3938.jpg,Accused in Blackmail at Cubbon Park Police Station
ACC03939,KSP/DIS002/2026/03939,Vijay Iyengar,Male,40,Resident of Bengaluru Rural Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413939,accused.3939@email.com,Indian,Aadhaar-8939-5939,2026-04-20,Under Judicial Review,Not in Custody,FP-2026-3939,accused_3939.jpg,Accused in Counterfeit Currency at Bengaluru Rural Cyber Crime PS
ACC03940,KSP/DIS003/2026/03940,Manjunath Gowda,Male,41,Resident of Ramanagara Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876413940,accused.3940@email.com,Indian,Aadhaar-8940-5940,2026-05-21,Bail Rejected,Judicial Custody,FP-2026-3940,accused_3940.jpg,Accused in Fake Documents at Ramanagara Traffic PS
ACC03941,KSP/DIS004/2026/03941,Karthik Patil,Male,42,Resident of Chikkaballapura Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413941,accused.3941@email.com,Indian,Aadhaar-8941-5941,2026-06-22,Under Judicial Review,Not in Custody,FP-2026-3941,accused_3941.jpg,Accused in Hit and Run at Chikkaballapura Town PS
ACC03942,KSP/DIS005/2026/03942,Anil Kumar,Male,43,Resident of Kolar Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876413942,accused.3942@email.com,Indian,Aadhaar-8942-5942,2026-07-23,Bail Rejected,Judicial Custody,FP-2026-3942,accused_3942.jpg,Accused in Road Accident at Kolar Central PS
ACC03943,KSP/DIS006/2026/03943,Sunil Rao,Male,44,Resident of Tumakuru Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413943,accused.3943@email.com,Indian,Aadhaar-8943-5943,2026-08-24,Under Judicial Review,Not in Custody,FP-2026-3943,accused_3943.jpg,Accused in Fire Incident at Tumakuru Cyber Crime PS
ACC03944,KSP/DIS007/2026/03944,Praveen Sharma,Male,45,Resident of Shivamogga Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876413944,accused.3944@email.com,Indian,Aadhaar-8944-5944,2026-09-25,Bail Rejected,Judicial Custody,FP-2026-3944,accused_3944.jpg,Accused in Unknown Dead Body at Shivamogga Traffic PS
ACC03945,KSP/DIS008/2026/03945,Ganesh Nair,Male,46,Resident of Chitradurga Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413945,accused.3945@email.com,Indian,Aadhaar-8945-5945,2026-10-26,Under Judicial Review,Not in Custody,FP-2026-3945,accused_3945.jpg,Accused in Suicide Investigation at Chitradurga Town PS
ACC03946,KSP/DIS009/2026/03946,Nitin Verma,Male,47,Resident of Davanagere Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876413946,accused.3946@email.com,Indian,Aadhaar-8946-5946,2026-11-27,Bail Rejected,Judicial Custody,FP-2026-3946,accused_3946.jpg,Accused in Property Disputes at Davanagere Central PS
ACC03947,KSP/DIS010/2026/03947,Niranjan Reddy,Male,48,Resident of Mysuru Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413947,accused.3947@email.com,Indian,Aadhaar-8947-5947,2026-12-28,Under Judicial Review,Not in Custody,FP-2026-3947,accused_3947.jpg,Accused in Public Disturbance at Mysuru Cyber Crime PS
ACC03948,KSP/DIS011/2026/03948,Vikas Khan,Male,49,Resident of Mandya Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876413948,accused.3948@email.com,Indian,Aadhaar-8948-5948,2026-01-01,Bail Rejected,Judicial Custody,FP-2026-3948,accused_3948.jpg,Accused in Synthetic Drugs (MDMA) at Mandya Traffic PS
ACC03949,KSP/DIS012/2026/03949,Rahul Mehta,Male,50,Resident of Hassan Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413949,accused.3949@email.com,Indian,Aadhaar-8949-5949,2026-02-02,Under Judicial Review,Not in Custody,FP-2026-3949,accused_3949.jpg,Accused in Murder at Hassan Town PS
ACC03950,KSP/DIS013/2026/03950,Imran Kulkarni,Male,51,Resident of Chamarajanagara Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876413950,accused.3950@email.com,Indian,Aadhaar-8950-5950,2026-03-03,Bail Rejected,Judicial Custody,FP-2026-3950,accused_3950.jpg,Accused in Attempt to Murder at Chamarajanagara Central PS
ACC03951,KSP/DIS014/2026/03951,Ajay Hegde,Male,52,Resident of Kodagu Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413951,accused.3951@email.com,Indian,Aadhaar-8951-5951,2026-04-04,Under Judicial Review,Not in Custody,FP-2026-3951,accused_3951.jpg,Accused in Assault & Grievous Hurt at Kodagu Cyber Crime PS
ACC03952,KSP/DIS015/2026/03952,Rohan Shetty,Male,53,Resident of Dakshina Kannada (Mangaluru) Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876413952,accused.3952@email.com,Indian,Aadhaar-8952-5952,2026-05-05,Bail Rejected,Judicial Custody,FP-2026-3952,accused_3952.jpg,Accused in Kidnapping at Dakshina Kannada (Mangaluru) Traffic PS
ACC03953,KSP/DIS016/2026/03953,Deepak Bhat,Male,54,Resident of Udupi Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413953,accused.3953@email.com,Indian,Aadhaar-8953-5953,2026-06-06,Under Judicial Review,Not in Custody,FP-2026-3953,accused_3953.jpg,Accused in Missing Person at Udupi Town PS
ACC03954,KSP/DIS017/2026/03954,Sanjay Deshmukh,Male,55,Resident of Uttara Kannada (Karwar) Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876413954,accused.3954@email.com,Indian,Aadhaar-8954-5954,2026-07-07,Bail Rejected,Judicial Custody,FP-2026-3954,accused_3954.jpg,Accused in Theft at Uttara Kannada (Karwar) Central PS
ACC03955,KSP/DIS018/2026/03955,Mahesh Joshi,Male,21,Resident of Belagavi Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413955,accused.3955@email.com,Indian,Aadhaar-8955-5955,2026-08-08,Under Judicial Review,Not in Custody,FP-2026-3955,accused_3955.jpg,Accused in Vehicle Theft at Belagavi Cyber Crime PS
ACC03956,KSP/DIS019/2026/03956,Santosh Naik,Male,22,Resident of Dharwad Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876413956,accused.3956@email.com,Indian,Aadhaar-8956-5956,2026-09-09,Bail Rejected,Judicial Custody,FP-2026-3956,accused_3956.jpg,Accused in Burglary at Dharwad Traffic PS
ACC03957,KSP/DIS020/2026/03957,Ramesh Iyengar,Male,23,Resident of Hubballi City Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413957,accused.3957@email.com,Indian,Aadhaar-8957-5957,2026-10-10,Under Judicial Review,Not in Custody,FP-2026-3957,accused_3957.jpg,Accused in Robbery at Hubballi City Town PS
ACC03958,KSP/DIS021/2026/03958,Suresh Gowda,Male,24,Resident of Gadag Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876413958,accused.3958@email.com,Indian,Aadhaar-8958-5958,2026-11-11,Bail Rejected,Judicial Custody,FP-2026-3958,accused_3958.jpg,Accused in Chain Snatching at Gadag Central PS
ACC03959,KSP/DIS022/2026/03959,Vijay Patil,Male,25,Resident of Haveri Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413959,accused.3959@email.com,Indian,Aadhaar-8959-5959,2026-12-12,Under Judicial Review,Not in Custody,FP-2026-3959,accused_3959.jpg,Accused in Cyber Crime at Haveri Cyber Crime PS
ACC03960,KSP/DIS023/2026/03960,Manjunath Kumar,Male,26,Resident of Vijayapura Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876413960,accused.3960@email.com,Indian,Aadhaar-8960-5960,2026-01-13,Bail Rejected,Judicial Custody,FP-2026-3960,accused_3960.jpg,Accused in UPI Fraud at Vijayapura Traffic PS
ACC03961,KSP/DIS024/2026/03961,Karthik Rao,Male,27,Resident of Bagalkote Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413961,accused.3961@email.com,Indian,Aadhaar-8961-5961,2026-02-14,Under Judicial Review,Not in Custody,FP-2026-3961,accused_3961.jpg,Accused in Online Banking Fraud at Bagalkote Town PS
ACC03962,KSP/DIS025/2026/03962,Anil Sharma,Male,28,Resident of Kalaburagi Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876413962,accused.3962@email.com,Indian,Aadhaar-8962-5962,2026-03-15,Bail Rejected,Judicial Custody,FP-2026-3962,accused_3962.jpg,Accused in Identity Theft at Kalaburagi Central PS
ACC03963,KSP/DIS026/2026/03963,Sunil Nair,Male,29,Resident of Bidar Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413963,accused.3963@email.com,Indian,Aadhaar-8963-5963,2026-04-16,Under Judicial Review,Not in Custody,FP-2026-3963,accused_3963.jpg,Accused in ATM Fraud at Bidar Cyber Crime PS
ACC03964,KSP/DIS027/2026/03964,Praveen Verma,Male,30,Resident of Raichur Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876413964,accused.3964@email.com,Indian,Aadhaar-8964-5964,2026-05-17,Bail Rejected,Judicial Custody,FP-2026-3964,accused_3964.jpg,Accused in Rape at Raichur Traffic PS
ACC03965,KSP/DIS028/2026/03965,Ganesh Reddy,Male,31,Resident of Koppal Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413965,accused.3965@email.com,Indian,Aadhaar-8965-5965,2026-06-18,Under Judicial Review,Not in Custody,FP-2026-3965,accused_3965.jpg,Accused in Sexual Assault at Koppal Town PS
ACC03966,KSP/DIS029/2026/03966,Nitin Khan,Male,32,Resident of Yadgir Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876413966,accused.3966@email.com,Indian,Aadhaar-8966-5966,2026-07-19,Bail Rejected,Judicial Custody,FP-2026-3966,accused_3966.jpg,Accused in POCSO at Yadgir Central PS
ACC03967,KSP/DIS030/2026/03967,Niranjan Mehta,Male,33,Resident of Ballari Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413967,accused.3967@email.com,Indian,Aadhaar-8967-5967,2026-08-20,Under Judicial Review,Not in Custody,FP-2026-3967,accused_3967.jpg,Accused in Domestic Violence at Ballari Cyber Crime PS
ACC03968,KSP/DIS031/2026/03968,Vikas Kulkarni,Male,34,Resident of Vijayanagara (Hospete) Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876413968,accused.3968@email.com,Indian,Aadhaar-8968-5968,2026-09-21,Bail Rejected,Judicial Custody,FP-2026-3968,accused_3968.jpg,Accused in Illegal Weapons at Vijayanagara (Hospete) Traffic PS
ACC03969,KSP/DIS001/2026/03969,Rahul Hegde,Male,35,Resident of Bengaluru Urban Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413969,accused.3969@email.com,Indian,Aadhaar-8969-5969,2026-10-22,Under Judicial Review,Not in Custody,FP-2026-3969,accused_3969.jpg,Accused in Drug Trafficking at Jayanagar Police Station
ACC03970,KSP/DIS002/2026/03970,Imran Shetty,Male,36,Resident of Bengaluru Rural Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876413970,accused.3970@email.com,Indian,Aadhaar-8970-5970,2026-11-23,Bail Rejected,Judicial Custody,FP-2026-3970,accused_3970.jpg,Accused in Human Trafficking at Bengaluru Rural Central PS
ACC03971,KSP/DIS003/2026/03971,Ajay Bhat,Male,37,Resident of Ramanagara Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413971,accused.3971@email.com,Indian,Aadhaar-8971-5971,2026-12-24,Under Judicial Review,Not in Custody,FP-2026-3971,accused_3971.jpg,Accused in Gambling at Ramanagara Cyber Crime PS
ACC03972,KSP/DIS004/2026/03972,Rohan Deshmukh,Male,38,Resident of Chikkaballapura Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876413972,accused.3972@email.com,Indian,Aadhaar-8972-5972,2026-01-25,Bail Rejected,Judicial Custody,FP-2026-3972,accused_3972.jpg,Accused in Wildlife Crime at Chikkaballapura Traffic PS
ACC03973,KSP/DIS005/2026/03973,Deepak Joshi,Male,39,Resident of Kolar Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413973,accused.3973@email.com,Indian,Aadhaar-8973-5973,2026-02-26,Under Judicial Review,Not in Custody,FP-2026-3973,accused_3973.jpg,Accused in Forest Crime at Kolar Town PS
ACC03974,KSP/DIS006/2026/03974,Sanjay Naik,Male,40,Resident of Tumakuru Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876413974,accused.3974@email.com,Indian,Aadhaar-8974-5974,2026-03-27,Bail Rejected,Judicial Custody,FP-2026-3974,accused_3974.jpg,Accused in Terror Related Activity at Tumakuru Central PS
ACC03975,KSP/DIS007/2026/03975,Mahesh Iyengar,Male,41,Resident of Shivamogga Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413975,accused.3975@email.com,Indian,Aadhaar-8975-5975,2026-04-28,Under Judicial Review,Not in Custody,FP-2026-3975,accused_3975.jpg,Accused in Corruption at Shivamogga Cyber Crime PS
ACC03976,KSP/DIS008/2026/03976,Santosh Gowda,Male,42,Resident of Chitradurga Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876413976,accused.3976@email.com,Indian,Aadhaar-8976-5976,2026-05-01,Bail Rejected,Judicial Custody,FP-2026-3976,accused_3976.jpg,Accused in Economic Offence at Chitradurga Traffic PS
ACC03977,KSP/DIS009/2026/03977,Ramesh Patil,Male,43,Resident of Davanagere Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413977,accused.3977@email.com,Indian,Aadhaar-8977-5977,2026-06-02,Under Judicial Review,Not in Custody,FP-2026-3977,accused_3977.jpg,Accused in White Collar Crime at Davanagere Town PS
ACC03978,KSP/DIS010/2026/03978,Suresh Kumar,Male,44,Resident of Mysuru Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876413978,accused.3978@email.com,Indian,Aadhaar-8978-5978,2026-07-03,Bail Rejected,Judicial Custody,FP-2026-3978,accused_3978.jpg,Accused in Smuggling at Mysuru Central PS
ACC03979,KSP/DIS011/2026/03979,Vijay Rao,Male,45,Resident of Mandya Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413979,accused.3979@email.com,Indian,Aadhaar-8979-5979,2026-08-04,Under Judicial Review,Not in Custody,FP-2026-3979,accused_3979.jpg,Accused in Extortion at Mandya Cyber Crime PS
ACC03980,KSP/DIS012/2026/03980,Manjunath Sharma,Male,46,Resident of Hassan Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876413980,accused.3980@email.com,Indian,Aadhaar-8980-5980,2026-09-05,Bail Rejected,Judicial Custody,FP-2026-3980,accused_3980.jpg,Accused in Blackmail at Hassan Traffic PS
ACC03981,KSP/DIS013/2026/03981,Karthik Nair,Male,47,Resident of Chamarajanagara Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413981,accused.3981@email.com,Indian,Aadhaar-8981-5981,2026-10-06,Under Judicial Review,Not in Custody,FP-2026-3981,accused_3981.jpg,Accused in Counterfeit Currency at Chamarajanagara Town PS
ACC03982,KSP/DIS014/2026/03982,Anil Verma,Male,48,Resident of Kodagu Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876413982,accused.3982@email.com,Indian,Aadhaar-8982-5982,2026-11-07,Bail Rejected,Judicial Custody,FP-2026-3982,accused_3982.jpg,Accused in Fake Documents at Kodagu Central PS
ACC03983,KSP/DIS015/2026/03983,Sunil Reddy,Male,49,Resident of Dakshina Kannada (Mangaluru) Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413983,accused.3983@email.com,Indian,Aadhaar-8983-5983,2026-12-08,Under Judicial Review,Not in Custody,FP-2026-3983,accused_3983.jpg,Accused in Hit and Run at Dakshina Kannada (Mangaluru) Cyber Crime PS
ACC03984,KSP/DIS016/2026/03984,Praveen Khan,Male,50,Resident of Udupi Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876413984,accused.3984@email.com,Indian,Aadhaar-8984-5984,2026-01-09,Bail Rejected,Judicial Custody,FP-2026-3984,accused_3984.jpg,Accused in Road Accident at Udupi Traffic PS
ACC03985,KSP/DIS017/2026/03985,Ganesh Mehta,Male,51,Resident of Uttara Kannada (Karwar) Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413985,accused.3985@email.com,Indian,Aadhaar-8985-5985,2026-02-10,Under Judicial Review,Not in Custody,FP-2026-3985,accused_3985.jpg,Accused in Fire Incident at Uttara Kannada (Karwar) Town PS
ACC03986,KSP/DIS018/2026/03986,Nitin Kulkarni,Male,52,Resident of Belagavi Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876413986,accused.3986@email.com,Indian,Aadhaar-8986-5986,2026-03-11,Bail Rejected,Judicial Custody,FP-2026-3986,accused_3986.jpg,Accused in Unknown Dead Body at Belagavi Central PS
ACC03987,KSP/DIS019/2026/03987,Niranjan Hegde,Male,53,Resident of Dharwad Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413987,accused.3987@email.com,Indian,Aadhaar-8987-5987,2026-04-12,Under Judicial Review,Not in Custody,FP-2026-3987,accused_3987.jpg,Accused in Suicide Investigation at Dharwad Cyber Crime PS
ACC03988,KSP/DIS020/2026/03988,Vikas Shetty,Male,54,Resident of Hubballi City Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876413988,accused.3988@email.com,Indian,Aadhaar-8988-5988,2026-05-13,Bail Rejected,Judicial Custody,FP-2026-3988,accused_3988.jpg,Accused in Property Disputes at Hubballi City Traffic PS
ACC03989,KSP/DIS021/2026/03989,Rahul Bhat,Male,55,Resident of Gadag Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876413989,accused.3989@email.com,Indian,Aadhaar-8989-5989,2026-06-14,Under Judicial Review,Not in Custody,FP-2026-3989,accused_3989.jpg,Accused in Public Disturbance at Gadag Town PS
ACC03990,KSP/DIS022/2026/03990,Imran Deshmukh,Male,21,Resident of Haveri Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876413990,accused.3990@email.com,Indian,Aadhaar-8990-5990,2026-07-15,Bail Rejected,Judicial Custody,FP-2026-3990,accused_3990.jpg,Accused in Synthetic Drugs (MDMA) at Haveri Central PS
